"Source","Target"
"SYX","TNA"
"SYX","XIY"
"SZX","TNA"
"SZX","TYN"
"SZX","XFN"
"SZX","YIH"
"TXL","ZRH"
"URC","WUH"
"WNZ","WUH"
"WUH","XIY"
"AGA","AMS"
"AGP","EIN"
"AJA","OLB"
"ALC","EIN"
"AMS","AJA"
"AMS","CMN"
"AMS","JKH"
"AMS","JMK"
"AMS","KIT"
"AMS","NCE"
"AMS","SMI"
"AMS","SUF"
"AMS","VCE"
"AYT","GRQ"
"BJV","ADB"
"CFU","EFL"
"CHQ","ZTH"
"DLM","RTM"
"EFL","AMS"
"EIN","DLM"
"EIN","FAO"
"EIN","GRQ"
"EIN","IBZ"
"EIN","LPA"
"EIN","PMI"
"FAO","SID"
"GRQ","LPA"
"GRQ","MST"
"GRQ","PMI"
"HER","GRQ"
"JKH","MJT"
"JTR","VOL"
"KIT","KLX"
"KLX","AMS"
"LEI","AMS"
"MJT","AMS"
"MLA","NBE"
"MST","AYT"
"MST","HER"
"NBE","AMS"
"OLB","AMS"
"PMO","CTA"
"RAK","AGA"
"RHO","EIN"
"RTM","RHO"
"SID","AMS"
"SMI","RHO"
"SUF","CTA"
"VOL","AMS"
"HAN","HKG"
"HKG","KWL"
"HKG","OKA"
"HKG","SGN"
"HKG","SYX"
"HKG","TSN"
"HRB","HKG"
"BHK","DME"
"CDG","UGC"
"DME","NMA"
"DME","SKD"
"MXP","UGC"
"PEK","TAS"
"RIX","TAS"
"TAS","MXP"
"TAS","URC"
"UGC","BHK"
"ACE","BCN"
"ACE","MAD"
"AGP","AMS"
"AGP","BCN"
"AGP","CMN"
"AGP","CPH"
"AGP","FCO"
"AGP","LCY"
"AGP","SCQ"
"ALC","AMS"
"ALC","BRU"
"ALC","CPH"
"ALC","ORN"
"ALC","PMI"
"ALG","BCN"
"ALG","MAD"
"AMS","BCN"
"AMS","IBZ"
"AMS","PMI"
"AMS","SVQ"
"AMS","VLC"
"ANU","LGW"
"ANU","PUJ"
"ANU","SKB"
"ANU","TAB"
"ARN","BCN"
"ATH","BCN"
"BCN","BGO"
"BCN","BJL"
"BCN","BLQ"
"BCN","CDG"
"BCN","CPH"
"BCN","EDI"
"BCN","FRA"
"BCN","FUE"
"BCN","GOT"
"BCN","HAJ"
"BCN","IBZ"
"BCN","LPA"
"BCN","MAH"
"BCN","OPO"
"BCN","ORN"
"BCN","OSL"
"BCN","SCQ"
"BCN","STR"
"BCN","SVQ"
"BCN","TFS"
"BCN","TRN"
"BCN","TXL"
"BCN","WAW"
"BCN","XRY"
"BDA","LGW"
"BGI","LGW"
"BIO","PMI"
"BLQ","MAD"
"BOG","MAD"
"BRU","IBZ"
"BRU","OPO"
"BRU","VLC"
"CMN","MAD"
"CMN","VLC"
"CPH","MAD"
"DKR","LPA"
"EZE","MAD"
"FCO","MAD"
"FCO","PRG"
"FCO","VLC"
"GRU","MAD"
"GRX","LCY"
"GVA","MAD"
"HEL","MAD"
"IBZ","LCY"
"IBZ","LHR"
"IBZ","PMI"
"IBZ","VLC"
"KIN","LGW"
"LAD","LHR"
"LCG","MAD"
"LCY","MAD"
"LCY","PMI"
"LGW","UVF"
"LHR","BEY"
"LHR","MAD"
"LHR","PMI"
"LHR","RUH"
"LHR","SIN"
"LPA","SCQ"
"LPA","SVQ"
"LPA","VLC"
"MAD","BCN"
"MAD","GUA"
"MAD","MRS"
"MAD","MUC"
"MAD","OPO"
"MAD","ORY"
"MAD","SCQ"
"MAD","SOF"
"MAD","TFS"
"MAD","TXL"
"MAD","VLC"
"MAD","ZRH"
"MAH","PMI"
"MAH","VLC"
"MRS","PMI"
"ORY","PMI"
"PMI","SCQ"
"POS","UVF"
"SVQ","TLS"
"UVF","GND"
"AMQ","CGK"
"BPN","CGK"
"CGK","DJJ"
"CGK","DPS"
"CGK","JOG"
"CGK","MDC"
"CGK","PKU"
"CGK","SUB"
"HIR","VLI"
"NAN","VLI"
"AMM","FCO"
"BLQ","KIV"
"BRI","TXL"
"BSL","CTA"
"CAG","MUC"
"CTA","FRA"
"CTA","NAP"
"CTA","ZRH"
"DUS","FCO"
"DUS","NAP"
"FCO","LRM"
"FLR","STR"
"KIV","MXP"
"KIV","VRN"
"LGW","NAP"
"LGW","OLB"
"MLE","MXP"
"MRU","FCO"
"MUC","NAP"
"MUC","OLB"
"MXP","MRU"
"MXP","TXL"
"NAP","TRN"
"NAP","TXL"
"NAP","ZRH"
"NUE","OLB"
"OLB","TXL"
"OLB","ZRH"
"STR","VCE"
"SUF","ZRH"
"TFS","FCO"
"TXL","VCE"
"VRN","TFS"
"BDJ","SUB"
"IKT","OVB"
"ARN","IKA"
"AWZ","IFN"
"AWZ","KIH"
"AWZ","KWI"
"AZD","THR"
"BAH","MHD"
"BND","DXB"
"BND","IFN"
"BND","MHD"
"BND","SYZ"
"BND","THR"
"FCO","IKA"
"GBT","THR"
"GBT","ZAH"
"IFN","THR"
"IKA","IST"
"KWI","MHD"
"KWI","SYZ"
"OMH","THR"
"RAS","THR"
"THR","ZAH"
"BAH","IXE"
"BOM","CCJ"
"BOM","DOH"
"CCJ","BAH"
"CCJ","COK"
"CCJ","IXE"
"COK","MCT"
"DXB","IXE"
"IXE","AUH"
"IXE","DOH"
"JAI","SHJ"
"MAA","TRZ"
"MCT","IXE"
"MCT","TRV"
"ADE","DMM"
"ADE","RUH"
"ADE","SAH"
"BAH","SAH"
"BOM","SAH"
"CAI","CDG"
"CGK","DXB"
"DXB","KUL"
"JIB","SAH"
"RIY","ADE"
"RIY","SAH"
"SAH","KWI"
"AMS","TLV"
"BCN","TLV"
"CDG","TLV"
"LCA","TLV"
"CDG","GYD"
"DXB","GYD"
"FCO","GYD"
"GYD","IKA"
"GYD","LHR"
"GYD","MXP"
"GYD","RIX"
"GYD","SCO"
"YEG","YMM"
"BAH","KWI"
"DWC","KWI"
"JED","KWI"
"BAV","CGO"
"CIF","HET"
"DNH","URC"
"FOC","SYX"
"HAK","KHN"
"HAK","NGB"
"HET","WUH"
"JHG","LJG"
"KHN","TNA"
"KWL","TNA"
"KWL","TYN"
"LJG","NKG"
"LJG","PEK"
"LJG","XIY"
"NKG","SYX"
"NNG","SYX"
"PEK","TAO"
"SJW","URC"
"SYX","TSN"
"TXN","XMN"
"CPT","DUR"
"CPT","JNB"
"CPT","PLZ"
"DUR","JNB"
"JNB","PLZ"
"AJU","GRU"
"AJU","REC"
"ASU","EZE"
"ASU","GRU"
"BEL","BSB"
"BEL","GIG"
"BEL","GRU"
"BEL","SLZ"
"BOG","GRU"
"BPS","GRU"
"BSB","CGH"
"BSB","CGR"
"BSB","FOR"
"BSB","GIG"
"BSB","GYN"
"BSB","IMP"
"BSB","JPA"
"BSB","MAO"
"BSB","MCZ"
"BSB","MIA"
"BSB","NAT"
"BSB","POA"
"BSB","PVH"
"BSB","REC"
"BSB","SDU"
"BSB","SLZ"
"BSB","SSA"
"BSB","THE"
"BSB","UDI"
"CCS","GRU"
"CDG","GRU"
"CGB","CGH"
"CGH","CGR"
"CGH","CNF"
"CGH","CWB"
"CGH","FLN"
"CGH","GIG"
"CGH","GYN"
"CGH","LDB"
"CGH","POA"
"CGH","SSA"
"CGH","UDI"
"CGH","VIX"
"CNF","GIG"
"CNF","MIA"
"DFW","GIG"
"DFW","GRU"
"FLN","GIG"
"FLN","GRU"
"FOR","GIG"
"FOR","GRU"
"FOR","SSA"
"GIG","IGU"
"GIG","JFK"
"GIG","JPA"
"GIG","MAO"
"GIG","MCZ"
"GIG","MIA"
"GIG","NAT"
"GIG","POA"
"GIG","REC"
"GIG","SLZ"
"GIG","SSA"
"GIG","VIX"
"GRU","IGU"
"GRU","JPA"
"GRU","LDB"
"GRU","LHR"
"GRU","LIM"
"GRU","MCO"
"GRU","MCZ"
"GRU","MEX"
"GRU","MIA"
"GRU","NAT"
"GRU","RAO"
"GRU","SCL"
"GRU","SLZ"
"GRU","THE"
"GRU","VIX"
"GRU","YYZ"
"IMP","SLZ"
"JFK","LIM"
"LAX","LIM"
"MAD","PEK"
"MAO","MIA"
"MIA","BWI"
"MIA","REC"
"MIA","SSA"
"BOS","MSY"
"BOS","NRT"
"CAN","KIX"
"CDG","HND"
"CDG","NRT"
"CGK","NRT"
"CTS","FUK"
"CTS","HKG"
"CTS","ITM"
"CTS","KIJ"
"CTS","KIX"
"DEL","NRT"
"DFW","NRT"
"DXB","HND"
"DXB","KIX"
"DXB","NRT"
"FUK","ICN"
"FUK","ITM"
"FUK","PVG"
"GMP","KIX"
"GUM","NRT"
"HAN","NRT"
"HEL","KIX"
"HEL","NGO"
"HEL","NRT"
"HKG","HND"
"HKG","NGO"
"HND","KIX"
"HND","KOJ"
"HND","LHR"
"HND","OKA"
"HND","PEK"
"HND","SFO"
"ICN","KIX"
"ICN","NGO"
"ITM","NRT"
"ITM","OIT"
"ITM","SDJ"
"KIX","KUL"
"KIX","PUS"
"KIX","SHE"
"KIX","TAO"
"KUL","NRT"
"LHR","NRT"
"NGO","NRT"
"NRT","ORD"
"NRT","SAN"
"NRT","SGN"
"OKA","PVG"
"YEG","YVR"
"CDG","LJU"
"ADL","BNE"
"ADL","SYD"
"AKL","MEL"
"AKL","SIN"
"BNE","DPS"
"BNE","DRW"
"BNE","MEL"
"BNE","PER"
"BNE","SYD"
"BNE","TSV"
"CNS","KIX"
"CNS","NRT"
"DPS","MEL"
"DPS","PER"
"DPS","SIN"
"DPS","SYD"
"DRW","SYD"
"KIX","OOL"
"MEL","ADL"
"MEL","PER"
"MEL","ZQN"
"NAN","SYD"
"NRT","OOL"
"PER","SYD"
"SYD","CNS"
"SYD","ZQN"
"AMQ","SUB"
"AMQ","UPG"
"BDJ","CGK"
"BDO","DPS"
"BDO","KUL"
"BDO","SUB"
"BPN","JOG"
"BPN","MDC"
"BPN","SUB"
"BPN","UPG"
"BTH","CGK"
"BTH","TKG"
"CGK","JED"
"CGK","LOP"
"CGK","PLM"
"CGK","PLW"
"CGK","SIN"
"CGK","SRG"
"CGK","TKG"
"CGK","UPG"
"DJJ","UPG"
"DPS","JOG"
"DPS","KOE"
"DPS","LOP"
"DPS","SRG"
"DPS","SUB"
"DPS","UPG"
"JOG","UPG"
"LOP","SUB"
"MDC","TTE"
"MDC","UPG"
"PLM","TKG"
"PLW","SUB"
"PLW","UPG"
"SGN","SIN"
"SRG","SUB"
"SUB","UPG"
"TTE","UPG"
"AMS","BEG"
"ATH","BEG"
"AUH","BEG"
"BBO","JIB"
"BEG","BUD"
"BEG","CDG"
"BEG","DUS"
"BEG","FCO"
"BEG","LHR"
"BEG","MXP"
"BEG","SJJ"
"BEG","TXL"
"HGA","MGQ"
"YQT","YWG"
"NAS","PLS"
"KTB","CGA"
"KTN","KTB"
"CAN","REP"
"HAN","REP"
"PVG","REP"
"BLR","HKG"
"BWN","HKG"
"CCU","HKG"
"CJU","HKG"
"CSX","HKG"
"DAD","HKG"
"DLC","HKG"
"FUK","HKG"
"HKG","KMG"
"HKG","MLE"
"HKG","PEN"
"HKG","RMQ"
"HKG","TAO"
"HKG","WNZ"
"HKG","XIY"
"CCU","SIN"
"AKX","ALA"
"AKX","TSE"
"ALA","AUH"
"ALA","CIT"
"ALA","DYU"
"ALA","LHR"
"ALA","PEK"
"ALA","SCO"
"ALA","TAS"
"ALA","TSE"
"ALA","URC"
"AUH","TSE"
"CIT","TSE"
"GUW","SCO"
"GUW","TSE"
"SCO","TSE"
"TAS","TSE"
"TSE","URC"
"ATL","GIG"
"ATL","ICN"
"ATL","SCL"
"AUH","ICN"
"BKK","PUS"
"CAN","ICN"
"CDG","ICN"
"CGK","ICN"
"CGO","ICN"
"CJJ","CJU"
"CJU","GMP"
"CJU","KIX"
"CJU","NRT"
"CJU","PUS"
"CNX","ICN"
"CSX","ICN"
"CTS","ICN"
"DPS","ICN"
"DXB","ICN"
"FUK","PUS"
"GMP","HND"
"GMP","SHA"
"GRU","LAX"
"GUM","ICN"
"GUM","KIX"
"HKT","ICN"
"IAD","ICN"
"ICN","JFK"
"ICN","KIJ"
"ICN","KMQ"
"ICN","KOJ"
"ICN","KUL"
"ICN","LAS"
"ICN","LAX"
"ICN","LHR"
"ICN","ORD"
"ICN","REP"
"ICN","RGN"
"ICN","SEA"
"ICN","SHE"
"ICN","SIN"
"ICN","TAS"
"ICN","TNA"
"ICN","VIE"
"ICN","WUH"
"ICN","YNT"
"ICN","YVR"
"NGO","PUS"
"PRG","ARN"
"PUS","PVG"
"PUS","REP"
"ZRH","ICN"
"ADA","IST"
"ADB","IST"
"AYT","IST"
"BJV","IST"
"ECN","IST"
"GZT","IST"
"AAL","AMS"
"ADD","JIB"
"ADD","NBO"
"AES","AMS"
"AMS","ATH"
"AMS","ATL"
"AMS","BGO"
"AMS","BHX"
"AMS","BLL"
"AMS","BLQ"
"AMS","BOD"
"AMS","BOM"
"AMS","BOS"
"AMS","BRE"
"AMS","BRS"
"AMS","BSL"
"AMS","CAN"
"AMS","CDG"
"AMS","CGN"
"AMS","CPT"
"AMS","CTU"
"AMS","CWL"
"AMS","DFW"
"AMS","DTW"
"AMS","DUS"
"AMS","EWR"
"AMS","FCO"
"AMS","FLR"
"AMS","FRA"
"AMS","GLA"
"AMS","HAJ"
"AMS","HGH"
"AMS","HKG"
"AMS","IAD"
"AMS","IAH"
"AMS","ICN"
"AMS","JFK"
"AMS","KRS"
"AMS","KUL"
"AMS","LAX"
"AMS","LBA"
"AMS","LCA"
"AMS","LIM"
"AMS","LYS"
"AMS","MAN"
"AMS","MRS"
"AMS","MSP"
"AMS","NBO"
"AMS","NTE"
"AMS","ORD"
"AMS","OSL"
"AMS","PDX"
"AMS","PEK"
"AMS","PTY"
"AMS","PVG"
"AMS","RIX"
"AMS","SEA"
"AMS","SFO"
"AMS","SVG"
"AMS","SXM"
"AMS","TBS"
"AMS","TLS"
"AMS","TPE"
"AMS","TRD"
"AMS","TRF"
"AMS","TXL"
"AMS","XMN"
"AMS","YUL"
"AMS","YVR"
"AMS","YYC"
"AMS","YYZ"
"ATL","SJC"
"BJM","NBO"
"BSL","CDG"
"CDG","DLA"
"CDG","EZE"
"CGK","SYD"
"DXB","NBO"
"FBM","NLA"
"HGH","CGQ"
"HGH","HRB"
"HNL","ATL"
"HRE","NBO"
"KCH","KUL"
"KCH","MYY"
"KGL","NBO"
"KHH","SIN"
"KIN","PTY"
"KWL","NNG"
"LLW","NBO"
"SXM","CUR"
"URC","HGH"
"YEG","YWG"
"YHZ","YYT"
"YHZ","YYZ"
"YOW","YYZ"
"YWG","YUL"
"YYC","YYZ"
"YYZ","YQR"
"YYZ","YUL"
"YYZ","YWG"
"AMS","MLA"
"BHX","MLA"
"BRS","MLA"
"CDG","MLA"
"CTA","MLA"
"LCA","MLA"
"LGW","MLA"
"LIN","MLA"
"LYS","MLA"
"MLA","MRS"
"MLA","ORY"
"MLA","TIP"
"BAV","SJW"
"KMG","SJW"
"SJW","XIY"
"ACC","DKR"
"BKK","CAN"
"BKK","NBO"
"BOM","NBO"
"BZV","NBO"
"CAN","NBO"
"CDG","NBO"
"COO","NBO"
"DAR","NBO"
"DAR","ZNZ"
"FBM","NBO"
"FIH","NBO"
"ICN","NBO"
"JIB","NBO"
"JUB","NBO"
"MYD","NBO"
"NBO","NLA"
"DME","FRU"
"FRU","URC"
"AKN","ANC"
"ANC","MCG"
"ANI","MCG"
"BOS","ISP"
"ADD","KWI"
"AMM","KWI"
"BEY","KWI"
"BKK","MNL"
"BOM","KWI"
"CAI","KWI"
"DAC","KWI"
"FCO","KWI"
"FRA","GVA"
"HMB","KWI"
"KWI","DOH"
"KWI","NJF"
"KWI","RUH"
"KWI","SAW"
"GCM","JFK"
"GCM","MIA"
"KIN","MBJ"
"MBJ","GCM"
"AEP","BRC"
"AEP","CRD"
"AEP","MDZ"
"AEP","NQN"
"AEP","RGL"
"AEP","SCL"
"AEP","USH"
"ANF","CJC"
"ANF","LSC"
"AUA","BOG"
"BOG","DFW"
"BOG","LIM"
"BOG","SCL"
"CCS","LIM"
"CCS","MIA"
"CJC","LSC"
"CJC","SCL"
"CUN","MIA"
"DFW","LIM"
"DFW","SCL"
"GIG","SCL"
"GYE","LIM"
"GYE","MAD"
"IGU","LIM"
"JFK","SCL"
"LIM","MAD"
"LPB","VVI"
"LSC","SCL"
"MAD","SCL"
"MAD","UIO"
"MEX","SCL"
"MIA","SCL"
"MVD","SCL"
"PUQ","RGL"
"PUQ","SCL"
"SCL","UIO"
"BZV","CDG"
"BZV","COO"
"BZV","DLA"
"CDG","PNR"
"COO","DLA"
"COO","PNR"
"BCN","LUX"
"CDG","LUX"
"DJE","NBE"
"DUS","LUX"
"FAO","XRY"
"FCO","LUX"
"LUX","BVC"
"LUX","CTA"
"LUX","MXP"
"NBE","LUX"
"SID","LUX"
"XRY","AGP"
"ABJ","BRU"
"ADD","DAR"
"ADD","EBB"
"ADD","FRA"
"ADD","HRE"
"ADD","MBA"
"AGP","DUS"
"ALG","FRA"
"AMM","FRA"
"AMS","MUC"
"ARN","DUS"
"ARN","FRA"
"ARN","MUC"
"ATH","DUS"
"ATH","FRA"
"ATH","TXL"
"BCN","MUC"
"BHX","DUS"
"BLR","FRA"
"BOG","FRA"
"BOM","FRA"
"BOM","MUC"
"BRI","MUC"
"BRU","DLA"
"BRU","FNA"
"BRU","FRA"
"BRU","KGL"
"BRU","LIN"
"BRU","MXP"
"BRU","OUA"
"BRU","TXL"
"BRU","VNO"
"BRU","YUL"
"BUD","FRA"
"CDG","FRA"
"CDG","MUC"
"CGN","MUC"
"CGN","VIE"
"CMN","FRA"
"CPH","YYZ"
"CTU","FRA"
"DBV","DUS"
"DEL","FRA"
"DEL","MUC"
"DLA","FIH"
"DLA","NSI"
"DME","FRA"
"DME","MUC"
"DOH","FRA"
"DTM","MUC"
"DUB","FRA"
"DUB","MUC"
"DUS","FRA"
"DUS","HAM"
"DUS","LED"
"DUS","MAN"
"DUS","MLA"
"DUS","MUC"
"DUS","NCE"
"DUS","PEK"
"DUS","SPU"
"DUS","VIE"
"DUS","WAW"
"DUS","ZRH"
"DXB","FRA"
"DXB","MUC"
"FAO","MUC"
"FCO","MUC"
"FIH","BRU"
"FLR","MUC"
"FRA","DBV"
"FRA","GIG"
"FRA","GOT"
"FRA","GRU"
"FRA","GYD"
"FRA","HKG"
"FRA","ICN"
"FRA","IKA"
"FRA","KUL"
"FRA","KWI"
"FRA","LIS"
"FRA","LJU"
"FRA","LYS"
"FRA","MAA"
"FRA","MLA"
"FRA","MRS"
"FRA","MSQ"
"FRA","MXP"
"FRA","NAP"
"FRA","NKG"
"FRA","OSL"
"FRA","OTP"
"FRA","PEK"
"FRA","PHL"
"FRA","PRG"
"FRA","PRN"
"FRA","PVG"
"FRA","SEA"
"FRA","SHE"
"FRA","SKG"
"FRA","SPU"
"FRA","TLS"
"FRA","TSE"
"FRA","VLC"
"FRA","VNO"
"FRA","VRN"
"FRA","WAW"
"FRA","YOW"
"FRA","YUL"
"FRA","YYC"
"FRA","YYZ"
"FRA","ZRH"
"GRU","MUC"
"GVA","YUL"
"HAM","MUC"
"HAM","SCN"
"HAM","ZRH"
"IAD","MSY"
"IAH","MSY"
"JRO","ADD"
"KIX","NRT"
"KLX","MUC"
"LCA","MUC"
"LFW","BRU"
"LHR","YEG"
"LHR","YHZ"
"LHR","YOW"
"LHR","YYT"
"LJU","MUC"
"LUX","MUC"
"LUX","SCN"
"LUX","TXL"
"MBA","JRO"
"MLA","MUC"
"MUC","OSL"
"MUC","PEK"
"MUC","PRN"
"MUC","PVG"
"MUC","SOF"
"MUC","TLV"
"MUC","VCE"
"MUC","VRN"
"MUC","YUL"
"MUC","YVR"
"MUC","YYZ"
"OSL","TOS"
"ROB","BRU"
"STR","VIE"
"TLV","TXL"
"TOS","ALF"
"VIE","YYZ"
"ZNZ","JRO"
"ANU","BGI"
"ANU","PTP"
"CUR","POS"
"DOM","PTP"
"GND","POS"
"POS","SLU"
"SLU","DOM"
"SXM","DOM"
"SXM","SLU"
"ALG","TIP"
"AMM","BEN"
"AMM","TIP"
"BEN","CAI"
"BEN","CMN"
"BEN","IST"
"BEN","MRA"
"BEN","TIP"
"BEN","TUN"
"CAI","TIP"
"HBE","TIP"
"IST","TIP"
"LHR","TIP"
"MRA","SFA"
"MRA","TUN"
"AMS","WAW"
"ATH","WAW"
"BEG","WAW"
"CDG","WAW"
"CPH","WAW"
"FRA","GDN"
"FRA","KRK"
"GDN","MUC"
"HAM","WAW"
"KRK","MUC"
"LJU","WAW"
"MSQ","WAW"
"MUC","WAW"
"PEK","WAW"
"RIX","WAW"
"SOF","WAW"
"WAW","YYZ"
"SJO","XQP"
"ACE","EMA"
"ACE","GLA"
"ACE","LBA"
"AGP","EDI"
"AGP","EMA"
"AGP","LBA"
"AGP","MAN"
"ALC","EDI"
"ALC","EMA"
"ALC","LBA"
"ALC","MAN"
"BCN","MAN"
"BUD","MAN"
"EDI","FAO"
"EDI","PMI"
"EMA","FAO"
"EMA","IBZ"
"EMA","LPA"
"EMA","MAH"
"EMA","MJV"
"EMA","PMI"
"EMA","RHO"
"EMA","TFS"
"FAO","LBA"
"FAO","MAN"
"FUE","LBA"
"IBZ","LBA"
"JER","MAN"
"KGS","LBA"
"LBA","MJV"
"LBA","PMI"
"LBA","PSA"
"LBA","TFS"
"LPA","MAN"
"MAN","MJV"
"MAN","PFO"
"MAN","REU"
"MAN","ZTH"
"MLE","PEK"
"ACE","ZRH"
"AMS","ZRH"
"ARN","GVA"
"ATH","GVA"
"AYT","ZRH"
"BCN","ZRH"
"BEG","GVA"
"BEG","ZRH"
"BOM","ZRH"
"BRU","GVA"
"BRU","NSI"
"BSL","FRA"
"BSL","HAM"
"BSL","MUC"
"CDG","GVA"
"CDG","ZRH"
"CGN","ZRH"
"CPH","GVA"
"DEL","ZRH"
"DUB","ZRH"
"DXB","ZRH"
"FLR","ZRH"
"FNC","ZRH"
"FUE","ZRH"
"GVA","LIS"
"GVA","MUC"
"GVA","WAW"
"GVA","ZRH"
"HAJ","ZRH"
"HER","ZRH"
"HRG","ZRH"
"JFK","ZRH"
"LJU","ZRH"
"MLA","ZRH"
"MUC","ZRH"
"NBO","ZRH"
"NUE","ZRH"
"OPO","ZRH"
"PMI","ZRH"
"PRN","ZRH"
"STR","ZRH"
"TFS","ZRH"
"WAW","ZRH"
"YUL","ZRH"
"YYZ","ZRH"
"ATH","TLV"
"FRA","TLV"
"GVA","TLV"
"JFK","TLV"
"LHR","TLV"
"MAD","TLV"
"MRS","TLV"
"MXP","TLV"
"PEK","TLV"
"SOF","TLV"
"SXF","TLV"
"TLV","VIE"
"TLV","WAW"
"TLV","YYZ"
"TLV","ZRH"
"HRG","SSH"
"STM","ORX"
"CDG","TNR"
"ABJ","LOS"
"AMM","BEY"
"AUH","BEY"
"BEY","CDG"
"BEY","DXB"
"BEY","FCO"
"BEY","FRA"
"BEY","LCA"
"BEY","MED"
"BEY","MXP"
"BKK","FOC"
"BKK","XMN"
"CGK","FOC"
"CGQ","NGB"
"CKG","FOC"
"CSX","JJN"
"CSX","MIG"
"CSX","URC"
"CZX","FOC"
"CZX","TYN"
"FOC","HGH"
"FOC","HRB"
"FOC","KMG"
"FOC","KUL"
"FOC","MFM"
"FOC","SIN"
"FOC","SZX"
"FOC","TPE"
"FOC","WUH"
"HET","NKG"
"HRB","YNZ"
"HSN","PEK"
"HSN","XMN"
"ICN","XMN"
"JJN","MFM"
"JJN","NKG"
"JJN","PEK"
"KUL","XMN"
"KWE","XMN"
"LHW","WUH"
"NGB","XMN"
"PEK","WUS"
"SIN","XMN"
"TPE","XMN"
"TSA","XMN"
"TXN","TYN"
"TYN","XMN"
"WUS","XMN"
"WXN","XIY"
"WXN","XMN"
"XMN","YIH"
"XMN","YNZ"
"ADL","KUL"
"BAH","BKK"
"BKI","BWN"
"BKI","ICN"
"BKI","KCH"
"BKI","KUL"
"BKI","MYY"
"BKI","NRT"
"BKI","PVG"
"BKI","SIN"
"BKI","TPE"
"BOM","KUL"
"BTH","SZB"
"CMB","FCO"
"CMB","KUL"
"COK","KUL"
"DEL","KUL"
"DPS","KUL"
"HAN","KUL"
"HKT","KUL"
"HKT","PEN"
"HYD","KUL"
"JED","KUL"
"JHB","KUL"
"JHB","SZB"
"KBR","KUL"
"KBR","PEN"
"KBR","SZB"
"KBV","KUL"
"KCH","SIN"
"KMG","KUL"
"KTM","KUL"
"KUL","LHR"
"KUL","MNL"
"KUL","MYY"
"KUL","PEK"
"KUL","PER"
"KUL","PNH"
"KUL","REP"
"KUL","SGN"
"KUL","SYD"
"KUL","TAS"
"LGK","SIN"
"LGK","SZB"
"PEN","SZB"
"PEN","USM"
"PKU","SZB"
"SIN","SZB"
"SIN","TAS"
"SZB","USM"
"BDO","SIN"
"BPN","SIN"
"CEB","DVO"
"CEB","SIN"
"CTU","SIN"
"DRW","SIN"
"JOG","SIN"
"LOP","SIN"
"MDC","SIN"
"PKU","SIN"
"PLM","SIN"
"PNH","SIN"
"REP","PNH"
"REP","SIN"
"SIN","SRG"
"SIN","SZX"
"SIN","UPG"
"BKK","CMB"
"CMB","DEL"
"CMB","DXB"
"CMB","KWI"
"CMB","MAA"
"CMB","SHJ"
"CMB","SIN"
"HRI","CMB"
"HRI","JED"
"MAA","HRI"
"BOM","MRU"
"CDG","MRU"
"DEL","MRU"
"DXB","MRU"
"JNB","MRU"
"KUL","MRU"
"MRU","NBO"
"MRU","RUN"
"MRU","TNR"
"FUK","KIX"
"ISG","OKA"
"KHH","KIX"
"KIX","OKA"
"YEK","YYQ"
"YRT","YYQ"
"YWG","YYQ"
"YZF","YOW"
"ADD","CAI"
"ADD","KGL"
"ADD","LAD"
"ALG","CAI"
"AMS","CAI"
"ATH","CAI"
"ATH","HBE"
"AUH","CAI"
"BAH","CAI"
"BEY","CAI"
"BKK","CAI"
"BOM","CAI"
"CAI","CAN"
"CAI","CMN"
"CAI","DXB"
"CAI","FCO"
"CAI","FRA"
"CAI","GVA"
"CAI","HBE"
"CAI","HMB"
"CAI","HRG"
"CAI","LCA"
"CAI","LHR"
"CAI","LXR"
"CAI","MUC"
"CAI","MXP"
"CAI","PEK"
"CAI","RUH"
"CAI","SAH"
"CAI","SHJ"
"CAI","SSH"
"CAI","ZRH"
"DMM","HBE"
"HBE","RUH"
"HBE","SSH"
"KWI","LXR"
"AMS","MAD"
"BAV","NAY"
"BAV","SHA"
"BHY","KMG"
"BHY","PVG"
"CAN","HYN"
"CAN","LHW"
"CAN","LJG"
"CAN","NAY"
"CGK","PVG"
"CIF","NAY"
"CIF","TSN"
"CIH","NAY"
"CJJ","HGH"
"CJU","PEK"
"CKG","CZX"
"CKG","NAY"
"CKG","NGB"
"CKG","TXN"
"CKG","TYN"
"CSX","NAY"
"CTS","PVG"
"CTU","CZX"
"CTU","NAY"
"CTU","NGB"
"CTU","TXN"
"CZX","NAY"
"CZX","PEK"
"CZX","XMN"
"DAT","NAY"
"DEL","PVG"
"DLC","LYG"
"DNH","XIY"
"DSN","NAY"
"DYG","NKG"
"DYG","XIY"
"FCO","PVG"
"FOC","PVG"
"FSZ","PVG"
"FUK","TAO"
"HET","HLH"
"HET","NAY"
"HET","SHA"
"HET","SJW"
"HET","TYN"
"HET","WUA"
"HFE","PEK"
"HFE","PVG"
"HFE","TPE"
"HGH","SWA"
"HIJ","PVG"
"HKG","TYN"
"HLD","NAY"
"HLH","NAY"
"HRB","NAY"
"HRB","TGO"
"HSN","NAY"
"ICN","KMG"
"ICN","XIY"
"JFK","PVG"
"JUZ","NAY"
"JZH","PVG"
"KHH","KHN"
"KHH","WUH"
"KHN","KWE"
"KHN","NAY"
"KHN","NGB"
"KHN","NKG"
"KHN","PVG"
"KHN","SHA"
"KHN","TPE"
"KIJ","PVG"
