source,target,weight
New York-Newark-Jersey City; NY-NJ-PA,Tulsa; OK,62
New York-Newark-Jersey City; NY-NJ-PA,Urban Honolulu; HI,543
New York-Newark-Jersey City; NY-NJ-PA,Utica-Rome; NY,213
New York-Newark-Jersey City; NY-NJ-PA,Vallejo-Fairfield; CA,41
New York-Newark-Jersey City; NY-NJ-PA,Vineland-Bridgeton; NJ,115
New York-Newark-Jersey City; NY-NJ-PA,Vineyard Haven; MA,12
New York-Newark-Jersey City; NY-NJ-PA,Virginia Beach-Norfolk-Newport News; VA-NC,1204
New York-Newark-Jersey City; NY-NJ-PA,Waco; TX,10
New York-Newark-Jersey City; NY-NJ-PA,Warner Robins; GA,11
New York-Newark-Jersey City; NY-NJ-PA,Washington-Arlington-Alexandria; DC-VA-MD-WV,7380
New York-Newark-Jersey City; NY-NJ-PA,Watertown-Fort Drum; NY,136
New York-Newark-Jersey City; NY-NJ-PA,Wichita; KS,37
New York-Newark-Jersey City; NY-NJ-PA,Williamsport; PA,27
New York-Newark-Jersey City; NY-NJ-PA,Wilmington; NC,281
New York-Newark-Jersey City; NY-NJ-PA,Wilson; NC,11
New York-Newark-Jersey City; NY-NJ-PA,Winston-Salem; NC,194
New York-Newark-Jersey City; NY-NJ-PA,Worcester; MA-CT,618
New York-Newark-Jersey City; NY-NJ-PA,York-Hanover; PA,251
New York-Newark-Jersey City; NY-NJ-PA,Youngstown-Warren-Boardman; OH-PA,42
Niles-Benton Harbor; MI,Ann Arbor; MI,26
Niles-Benton Harbor; MI,Atlanta-Sandy Springs-Roswell; GA,16
Niles-Benton Harbor; MI,Austin-Round Rock; TX,18
Niles-Benton Harbor; MI,Battle Creek; MI,32
Niles-Benton Harbor; MI,Cape Coral-Fort Myers; FL,16
Niles-Benton Harbor; MI,Charlotte-Concord-Gastonia; NC-SC,10
Niles-Benton Harbor; MI,Chicago-Naperville-Elgin; IL-IN-WI,190
Niles-Benton Harbor; MI,Colorado Springs; CO,12
Niles-Benton Harbor; MI,Columbus; OH,22
Niles-Benton Harbor; MI,Dallas-Fort Worth-Arlington; TX,13
Niles-Benton Harbor; MI,Detroit-Warren-Dearborn; MI,72
Niles-Benton Harbor; MI,Elkhart-Goshen; IN,67
Niles-Benton Harbor; MI,Fort Wayne; IN,13
Niles-Benton Harbor; MI,Grand Rapids-Wyoming; MI,183
Niles-Benton Harbor; MI,Holland; MI,24
Niles-Benton Harbor; MI,Houston-The Woodlands-Sugar Land; TX,14
Niles-Benton Harbor; MI,Indianapolis-Carmel-Anderson; IN,59
Niles-Benton Harbor; MI,Kalamazoo-Portage; MI,445
Niles-Benton Harbor; MI,Lansing-East Lansing; MI,29
Niles-Benton Harbor; MI,Las Vegas-Henderson-Paradise; NV,12
Niles-Benton Harbor; MI,Los Angeles-Long Beach-Anaheim; CA,13
Niles-Benton Harbor; MI,Michigan City-La Porte; IN,80
Niles-Benton Harbor; MI,Milwaukee-Waukesha-West Allis; WI,13
Niles-Benton Harbor; MI,Minneapolis-St. Paul-Bloomington; MN-WI,10
Niles-Benton Harbor; MI,Muskegon; MI,11
Niles-Benton Harbor; MI,Nashville-Davidson--Murfreesboro--Franklin; TN,15
Niles-Benton Harbor; MI,North Port-Sarasota-Bradenton; FL,11
Niles-Benton Harbor; MI,Orlando-Kissimmee-Sanford; FL,27
Niles-Benton Harbor; MI,Phoenix-Mesa-Scottsdale; AZ,36
Niles-Benton Harbor; MI,Riverside-San Bernardino-Ontario; CA,17
Niles-Benton Harbor; MI,San Antonio-New Braunfels; TX,10
Niles-Benton Harbor; MI,Seattle-Tacoma-Bellevue; WA,14
Niles-Benton Harbor; MI,South Bend-Mishawaka; IN-MI,690
Niles-Benton Harbor; MI,Sturgis; MI,15
Niles-Benton Harbor; MI,Tampa-St. Petersburg-Clearwater; FL,43
Nogales; AZ,Chicago-Naperville-Elgin; IL-IN-WI,12
Nogales; AZ,Los Angeles-Long Beach-Anaheim; CA,31
Nogales; AZ,Phoenix-Mesa-Scottsdale; AZ,170
Nogales; AZ,Prescott; AZ,11
Nogales; AZ,San Diego-Carlsbad; CA,15
Nogales; AZ,Sierra Vista-Douglas; AZ,29
Nogales; AZ,Tucson; AZ,551
Norfolk; NE,Columbus; NE,63
Norfolk; NE,Fremont; NE,18
Norfolk; NE,Grand Island; NE,13
Norfolk; NE,Kearney; NE,13
Norfolk; NE,Lincoln; NE,87
Norfolk; NE,Miami-Fort Lauderdale-West Palm Beach; FL,23
Norfolk; NE,Omaha-Council Bluffs; NE-IA,125
Norfolk; NE,Phoenix-Mesa-Scottsdale; AZ,11
Norfolk; NE,Sioux City; IA-NE-SD,11
Norfolk; NE,Sioux Falls; SD,14
Norfolk; NE,Yankton; SD,17
North Platte; NE,Cheyenne; WY,16
North Platte; NE,Grand Island; NE,19
North Platte; NE,Hastings; NE,15
North Platte; NE,Kearney; NE,39
North Platte; NE,Lexington; NE,41
North Platte; NE,Lincoln; NE,70
North Platte; NE,Omaha-Council Bluffs; NE-IA,55
North Port-Sarasota-Bradenton; FL,Akron; OH,33
North Port-Sarasota-Bradenton; FL,Albany-Schenectady-Troy; NY,10
North Port-Sarasota-Bradenton; FL,Albuquerque; NM,11
North Port-Sarasota-Bradenton; FL,Allentown-Bethlehem-Easton; PA-NJ,15
North Port-Sarasota-Bradenton; FL,Anchorage; AK,12
North Port-Sarasota-Bradenton; FL,Ann Arbor; MI,12
North Port-Sarasota-Bradenton; FL,Arcadia; FL,76
North Port-Sarasota-Bradenton; FL,Asheville; NC,73
North Port-Sarasota-Bradenton; FL,Atlanta-Sandy Springs-Roswell; GA,256
North Port-Sarasota-Bradenton; FL,Atlantic City-Hammonton; NJ,13
North Port-Sarasota-Bradenton; FL,Austin-Round Rock; TX,197
North Port-Sarasota-Bradenton; FL,Baltimore-Columbia-Towson; MD,64
North Port-Sarasota-Bradenton; FL,Barnstable Town; MA,61
North Port-Sarasota-Bradenton; FL,Baton Rouge; LA,13
North Port-Sarasota-Bradenton; FL,Beaumont-Port Arthur; TX,11
North Port-Sarasota-Bradenton; FL,Boston-Cambridge-Newton; MA-NH,280
North Port-Sarasota-Bradenton; FL,Boulder; CO,16
North Port-Sarasota-Bradenton; FL,Bridgeport-Stamford-Norwalk; CT,49
North Port-Sarasota-Bradenton; FL,Brownsville-Harlingen; TX,17
North Port-Sarasota-Bradenton; FL,Buffalo-Cheektowaga-Niagara Falls; NY,64
North Port-Sarasota-Bradenton; FL,Canton-Massillon; OH,27
North Port-Sarasota-Bradenton; FL,Cape Coral-Fort Myers; FL,421
North Port-Sarasota-Bradenton; FL,Charleston-North Charleston; SC,30
North Port-Sarasota-Bradenton; FL,Charlotte-Concord-Gastonia; NC-SC,66
North Port-Sarasota-Bradenton; FL,Chattanooga; TN-GA,15
North Port-Sarasota-Bradenton; FL,Chicago-Naperville-Elgin; IL-IN-WI,280
North Port-Sarasota-Bradenton; FL,Cincinnati; OH-KY-IN,64
North Port-Sarasota-Bradenton; FL,Clarksville; TN-KY,12
North Port-Sarasota-Bradenton; FL,Cleveland-Elyria; OH,58
North Port-Sarasota-Bradenton; FL,Clewiston; FL,13
North Port-Sarasota-Bradenton; FL,Colorado Springs; CO,47
North Port-Sarasota-Bradenton; FL,Columbia; SC,10
North Port-Sarasota-Bradenton; FL,Columbus; GA-AL,11
North Port-Sarasota-Bradenton; FL,Columbus; OH,94
North Port-Sarasota-Bradenton; FL,Crestview-Fort Walton Beach-Destin; FL,32
North Port-Sarasota-Bradenton; FL,Dallas-Fort Worth-Arlington; TX,156
North Port-Sarasota-Bradenton; FL,Dayton; OH,50
North Port-Sarasota-Bradenton; FL,Deltona-Daytona Beach-Ormond Beach; FL,78
North Port-Sarasota-Bradenton; FL,Denver-Aurora-Lakewood; CO,109
North Port-Sarasota-Bradenton; FL,Detroit-Warren-Dearborn; MI,177
North Port-Sarasota-Bradenton; FL,Elkhart-Goshen; IN,10
North Port-Sarasota-Bradenton; FL,El Paso; TX,10
North Port-Sarasota-Bradenton; FL,Fayetteville; NC,31
North Port-Sarasota-Bradenton; FL,Flint; MI,47
North Port-Sarasota-Bradenton; FL,Fort Collins; CO,10
North Port-Sarasota-Bradenton; FL,Fort Wayne; IN,33
North Port-Sarasota-Bradenton; FL,Gainesville; FL,83
North Port-Sarasota-Bradenton; FL,Grand Rapids-Wyoming; MI,49
North Port-Sarasota-Bradenton; FL,Greenville-Anderson-Mauldin; SC,27
North Port-Sarasota-Bradenton; FL,Harrisburg-Carlisle; PA,10
North Port-Sarasota-Bradenton; FL,Hartford-West Hartford-East Hartford; CT,54
North Port-Sarasota-Bradenton; FL,Hilton Head Island-Bluffton-Beaufort; SC,21
North Port-Sarasota-Bradenton; FL,Homosassa Springs; FL,44
North Port-Sarasota-Bradenton; FL,Houston-The Woodlands-Sugar Land; TX,156
North Port-Sarasota-Bradenton; FL,Indianapolis-Carmel-Anderson; IN,83
North Port-Sarasota-Bradenton; FL,Jacksonville; FL,194
North Port-Sarasota-Bradenton; FL,Kalamazoo-Portage; MI,10
North Port-Sarasota-Bradenton; FL,Kansas City; MO-KS,12
North Port-Sarasota-Bradenton; FL,Key West; FL,51
North Port-Sarasota-Bradenton; FL,Knoxville; TN,35
North Port-Sarasota-Bradenton; FL,Lake City; FL,10
North Port-Sarasota-Bradenton; FL,Lakeland-Winter Haven; FL,173
North Port-Sarasota-Bradenton; FL,Lancaster; PA,20
North Port-Sarasota-Bradenton; FL,Lansing-East Lansing; MI,12
North Port-Sarasota-Bradenton; FL,Las Vegas-Henderson-Paradise; NV,78
North Port-Sarasota-Bradenton; FL,Lexington-Fayette; KY,13
North Port-Sarasota-Bradenton; FL,Los Angeles-Long Beach-Anaheim; CA,154
North Port-Sarasota-Bradenton; FL,Louisville/Jefferson County; KY-IN,44
North Port-Sarasota-Bradenton; FL,Madison; WI,11
North Port-Sarasota-Bradenton; FL,Manchester-Nashua; NH,16
North Port-Sarasota-Bradenton; FL,McAllen-Edinburg-Mission; TX,21
North Port-Sarasota-Bradenton; FL,Memphis; TN-MS-AR,23
North Port-Sarasota-Bradenton; FL,Miami-Fort Lauderdale-West Palm Beach; FL,862
North Port-Sarasota-Bradenton; FL,Milwaukee-Waukesha-West Allis; WI,31
North Port-Sarasota-Bradenton; FL,Minneapolis-St. Paul-Bloomington; MN-WI,55
North Port-Sarasota-Bradenton; FL,Myrtle Beach-Conway-North Myrtle Beach; SC-NC,11
North Port-Sarasota-Bradenton; FL,Naples-Immokalee-Marco Island; FL,193
North Port-Sarasota-Bradenton; FL,Nashville-Davidson--Murfreesboro--Franklin; TN,42
North Port-Sarasota-Bradenton; FL,New Haven-Milford; CT,48
North Port-Sarasota-Bradenton; FL,New Orleans-Metairie; LA,11
North Port-Sarasota-Bradenton; FL,New York-Newark-Jersey City; NY-NJ-PA,557
North Port-Sarasota-Bradenton; FL,Norwich-New London; CT,13
North Port-Sarasota-Bradenton; FL,Ocala; FL,102
North Port-Sarasota-Bradenton; FL,Ocean City; NJ,10
North Port-Sarasota-Bradenton; FL,Oklahoma City; OK,12
North Port-Sarasota-Bradenton; FL,Orlando-Kissimmee-Sanford; FL,626
North Port-Sarasota-Bradenton; FL,Palm Bay-Melbourne-Titusville; FL,88
North Port-Sarasota-Bradenton; FL,Panama City; FL,31
North Port-Sarasota-Bradenton; FL,Pensacola-Ferry Pass-Brent; FL,52
North Port-Sarasota-Bradenton; FL,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD,174
North Port-Sarasota-Bradenton; FL,Phoenix-Mesa-Scottsdale; AZ,84
North Port-Sarasota-Bradenton; FL,Pittsburgh; PA,55
North Port-Sarasota-Bradenton; FL,Pittsfield; MA,22
North Port-Sarasota-Bradenton; FL,Portland-South Portland; ME,49
North Port-Sarasota-Bradenton; FL,Portland-Vancouver-Hillsboro; OR-WA,14
North Port-Sarasota-Bradenton; FL,Port St. Lucie; FL,70
North Port-Sarasota-Bradenton; FL,Providence-Warwick; RI-MA,80
North Port-Sarasota-Bradenton; FL,Punta Gorda; FL,1248
North Port-Sarasota-Bradenton; FL,Raleigh; NC,68
North Port-Sarasota-Bradenton; FL,Reno; NV,10
North Port-Sarasota-Bradenton; FL,Riverside-San Bernardino-Ontario; CA,34
North Port-Sarasota-Bradenton; FL,Rochester; NY,34
North Port-Sarasota-Bradenton; FL,Sacramento--Roseville--Arden-Arcade; CA,11
North Port-Sarasota-Bradenton; FL,St. Louis; MO-IL,43
North Port-Sarasota-Bradenton; FL,Salisbury; MD-DE,17
North Port-Sarasota-Bradenton; FL,San Antonio-New Braunfels; TX,34
North Port-Sarasota-Bradenton; FL,San Diego-Carlsbad; CA,68
North Port-Sarasota-Bradenton; FL,San Francisco-Oakland-Hayward; CA,38
North Port-Sarasota-Bradenton; FL,San Jose-Sunnyvale-Santa Clara; CA,24
North Port-Sarasota-Bradenton; FL,Savannah; GA,27
North Port-Sarasota-Bradenton; FL,Seattle-Tacoma-Bellevue; WA,59
North Port-Sarasota-Bradenton; FL,Sebastian-Vero Beach; FL,13
North Port-Sarasota-Bradenton; FL,Sebring; FL,65
North Port-Sarasota-Bradenton; FL,Sevierville; TN,11
North Port-Sarasota-Bradenton; FL,South Bend-Mishawaka; IN-MI,12
North Port-Sarasota-Bradenton; FL,Spartanburg; SC,12
North Port-Sarasota-Bradenton; FL,Springfield; MA,12
North Port-Sarasota-Bradenton; FL,Syracuse; NY,23
North Port-Sarasota-Bradenton; FL,Tallahassee; FL,104
North Port-Sarasota-Bradenton; FL,Tampa-St. Petersburg-Clearwater; FL,2393
North Port-Sarasota-Bradenton; FL,The Villages; FL,49
North Port-Sarasota-Bradenton; FL,Toledo; OH,30
North Port-Sarasota-Bradenton; FL,Torrington; CT,11
North Port-Sarasota-Bradenton; FL,Traverse City; MI,11
North Port-Sarasota-Bradenton; FL,Tucson; AZ,26
North Port-Sarasota-Bradenton; FL,Urban Honolulu; HI,20
North Port-Sarasota-Bradenton; FL,Virginia Beach-Norfolk-Newport News; VA-NC,24
North Port-Sarasota-Bradenton; FL,Washington-Arlington-Alexandria; DC-VA-MD-WV,158
North Port-Sarasota-Bradenton; FL,Wauchula; FL,52
North Port-Sarasota-Bradenton; FL,Winston-Salem; NC,10
North Port-Sarasota-Bradenton; FL,Worcester; MA-CT,22
North Vernon; IN,Columbus; IN,166
North Vernon; IN,Greensburg; IN,40
North Vernon; IN,Indianapolis-Carmel-Anderson; IN,58
North Vernon; IN,Louisville/Jefferson County; KY-IN,30
North Vernon; IN,Madison; IN,51
North Vernon; IN,Seymour; IN,176
North Wilkesboro; NC,Boone; NC,27
North Wilkesboro; NC,Charlotte-Concord-Gastonia; NC-SC,75
North Wilkesboro; NC,Greensboro-High Point; NC,16
North Wilkesboro; NC,Hickory-Lenoir-Morganton; NC,92
North Wilkesboro; NC,Mount Airy; NC,101
North Wilkesboro; NC,Raleigh; NC,18
North Wilkesboro; NC,Winston-Salem; NC,137
Norwalk; OH,Akron; OH,12
Norwalk; OH,Ashland; OH,59
Norwalk; OH,Bucyrus; OH,43
Norwalk; OH,Canton-Massillon; OH,10
Norwalk; OH,Cleveland-Elyria; OH,196
Norwalk; OH,Columbus; OH,39
Norwalk; OH,Fremont; OH,138
Norwalk; OH,Mansfield; OH,157
Norwalk; OH,Port Clinton; OH,15
Norwalk; OH,Sandusky; OH,316
Norwalk; OH,Tiffin; OH,55
Norwalk; OH,Toledo; OH,33
Norwich-New London; CT,Albany-Schenectady-Troy; NY,17
Norwich-New London; CT,Atlanta-Sandy Springs-Roswell; GA,14
Norwich-New London; CT,Atlantic City-Hammonton; NJ,11
Norwich-New London; CT,Austin-Round Rock; TX,20
Norwich-New London; CT,Baltimore-Columbia-Towson; MD,44
Norwich-New London; CT,Barnstable Town; MA,26
Norwich-New London; CT,Boston-Cambridge-Newton; MA-NH,331
Norwich-New London; CT,Bremerton-Silverdale; WA,78
Norwich-New London; CT,Bridgeport-Stamford-Norwalk; CT,86
Norwich-New London; CT,Burlington-South Burlington; VT,10
Norwich-New London; CT,Cape Coral-Fort Myers; FL,47
Norwich-New London; CT,Charleston-North Charleston; SC,54
Norwich-New London; CT,Charlotte-Concord-Gastonia; NC-SC,18
Norwich-New London; CT,Chicago-Naperville-Elgin; IL-IN-WI,34
Norwich-New London; CT,Claremont-Lebanon; NH-VT,25
Norwich-New London; CT,Columbus; OH,12
Norwich-New London; CT,Concord; NH,13
Norwich-New London; CT,Crestview-Fort Walton Beach-Destin; FL,10
Norwich-New London; CT,Dallas-Fort Worth-Arlington; TX,20
Norwich-New London; CT,Deltona-Daytona Beach-Ormond Beach; FL,40
Norwich-New London; CT,Denver-Aurora-Lakewood; CO,10
Norwich-New London; CT,Detroit-Warren-Dearborn; MI,10
Norwich-New London; CT,Greensboro-High Point; NC,10
Norwich-New London; CT,Hartford-West Hartford-East Hartford; CT,1016
Norwich-New London; CT,Houston-The Woodlands-Sugar Land; TX,29
Norwich-New London; CT,Jacksonville; FL,26
Norwich-New London; CT,Jacksonville; NC,22
Norwich-New London; CT,Key West; FL,14
Norwich-New London; CT,Lakeland-Winter Haven; FL,17
Norwich-New London; CT,Las Vegas-Henderson-Paradise; NV,25
Norwich-New London; CT,Los Angeles-Long Beach-Anaheim; CA,56
Norwich-New London; CT,Manchester-Nashua; NH,25
Norwich-New London; CT,Memphis; TN-MS-AR,13
Norwich-New London; CT,Miami-Fort Lauderdale-West Palm Beach; FL,121
Norwich-New London; CT,Myrtle Beach-Conway-North Myrtle Beach; SC-NC,17
Norwich-New London; CT,Naples-Immokalee-Marco Island; FL,16
Norwich-New London; CT,New Haven-Milford; CT,232
Norwich-New London; CT,New York-Newark-Jersey City; NY-NJ-PA,381
Norwich-New London; CT,North Port-Sarasota-Bradenton; FL,44
Norwich-New London; CT,Ocala; FL,11
Norwich-New London; CT,Orlando-Kissimmee-Sanford; FL,71
Norwich-New London; CT,Palm Bay-Melbourne-Titusville; FL,31
Norwich-New London; CT,Pensacola-Ferry Pass-Brent; FL,33
Norwich-New London; CT,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD,36
Norwich-New London; CT,Phoenix-Mesa-Scottsdale; AZ,37
Norwich-New London; CT,Pittsburgh; PA,10
Norwich-New London; CT,Portland-South Portland; ME,54
Norwich-New London; CT,Port St. Lucie; FL,17
Norwich-New London; CT,Providence-Warwick; RI-MA,492
Norwich-New London; CT,Punta Gorda; FL,16
Norwich-New London; CT,Raleigh; NC,21
Norwich-New London; CT,Riverside-San Bernardino-Ontario; CA,13
Norwich-New London; CT,St. Marys; GA,50
Norwich-New London; CT,San Antonio-New Braunfels; TX,13
Norwich-New London; CT,San Diego-Carlsbad; CA,108
Norwich-New London; CT,San Francisco-Oakland-Hayward; CA,35
Norwich-New London; CT,San Jose-Sunnyvale-Santa Clara; CA,16
Norwich-New London; CT,Seattle-Tacoma-Bellevue; WA,48
Norwich-New London; CT,Sebastian-Vero Beach; FL,16
Norwich-New London; CT,Springfield; MA,47
Norwich-New London; CT,Tampa-St. Petersburg-Clearwater; FL,70
Norwich-New London; CT,Torrington; CT,23
Norwich-New London; CT,Tucson; AZ,13
Norwich-New London; CT,Urban Honolulu; HI,119
Norwich-New London; CT,Virginia Beach-Norfolk-Newport News; VA-NC,171
Norwich-New London; CT,Washington-Arlington-Alexandria; DC-VA-MD-WV,92
Norwich-New London; CT,Worcester; MA-CT,639
Oak Harbor; WA,Anchorage; AK,12
Oak Harbor; WA,Bakersfield; CA,22
Oak Harbor; WA,Baltimore-Columbia-Towson; MD,13
Oak Harbor; WA,Bellingham; WA,125
Oak Harbor; WA,Bend-Redmond; OR,10
Oak Harbor; WA,Boise City; ID,15
Oak Harbor; WA,Bremerton-Silverdale; WA,44
Oak Harbor; WA,California-Lexington Park; MD,26
Oak Harbor; WA,Chicago-Naperville-Elgin; IL-IN-WI,23
Oak Harbor; WA,Dallas-Fort Worth-Arlington; TX,16
Oak Harbor; WA,Denver-Aurora-Lakewood; CO,10
Oak Harbor; WA,Hanford-Corcoran; CA,47
Oak Harbor; WA,Houston-The Woodlands-Sugar Land; TX,17
Oak Harbor; WA,Jacksonville; FL,41
Oak Harbor; WA,Las Vegas-Henderson-Paradise; NV,29
Oak Harbor; WA,Los Angeles-Long Beach-Anaheim; CA,19
Oak Harbor; WA,Mount Vernon-Anacortes; WA,263
Oak Harbor; WA,Olympia-Tumwater; WA,20
Oak Harbor; WA,Oxnard-Thousand Oaks-Ventura; CA,20
Oak Harbor; WA,Pensacola-Ferry Pass-Brent; FL,27
Oak Harbor; WA,Phoenix-Mesa-Scottsdale; AZ,67
Oak Harbor; WA,Port Angeles; WA,11
Oak Harbor; WA,Portland-Vancouver-Hillsboro; OR-WA,49
Oak Harbor; WA,Prescott; AZ,12
Oak Harbor; WA,Riverside-San Bernardino-Ontario; CA,17
Oak Harbor; WA,Salinas; CA,11
Oak Harbor; WA,San Antonio-New Braunfels; TX,21
Oak Harbor; WA,San Diego-Carlsbad; CA,126
Oak Harbor; WA,San Jose-Sunnyvale-Santa Clara; CA,14
Oak Harbor; WA,Seattle-Tacoma-Bellevue; WA,914
Oak Harbor; WA,Spokane-Spokane Valley; WA,20
Oak Harbor; WA,Tucson; AZ,12
Oak Harbor; WA,Urban Honolulu; HI,51
Oak Harbor; WA,Virginia Beach-Norfolk-Newport News; VA-NC,38
Oak Harbor; WA,Washington-Arlington-Alexandria; DC-VA-MD-WV,13
Ocala; FL,Akron; OH,15
Ocala; FL,Albany-Schenectady-Troy; NY,10
Ocala; FL,Asheville; NC,12
Ocala; FL,Atlanta-Sandy Springs-Roswell; GA,109
Ocala; FL,Austin-Round Rock; TX,137
Ocala; FL,Baltimore-Columbia-Towson; MD,25
Ocala; FL,Bangor; ME,10
Ocala; FL,Birmingham-Hoover; AL,11
Ocala; FL,Boston-Cambridge-Newton; MA-NH,42
Ocala; FL,Canton-Massillon; OH,10
Ocala; FL,Cape Coral-Fort Myers; FL,82
Ocala; FL,Charleston-North Charleston; SC,10
Ocala; FL,Charlotte-Concord-Gastonia; NC-SC,30
Ocala; FL,Chattanooga; TN-GA,10
Ocala; FL,Chicago-Naperville-Elgin; IL-IN-WI,32
Ocala; FL,Clarksville; TN-KY,11
Ocala; FL,Cleveland-Elyria; OH,11
Ocala; FL,Colorado Springs; CO,11
Ocala; FL,Columbus; GA-AL,11
Ocala; FL,Columbus; OH,17
Ocala; FL,Crestview-Fort Walton Beach-Destin; FL,26
Ocala; FL,Dallas-Fort Worth-Arlington; TX,70
Ocala; FL,Daphne-Fairhope-Foley; AL,11
Ocala; FL,Deltona-Daytona Beach-Ormond Beach; FL,184
Ocala; FL,Denver-Aurora-Lakewood; CO,13
Ocala; FL,Detroit-Warren-Dearborn; MI,38
Ocala; FL,El Paso; TX,17
Ocala; FL,Fayetteville; NC,14
Ocala; FL,Flint; MI,12
Ocala; FL,Gainesville; FL,420
Ocala; FL,Gainesville; GA,12
Ocala; FL,Greensboro-High Point; NC,10
Ocala; FL,Greenville-Anderson-Mauldin; SC,18
Ocala; FL,Hartford-West Hartford-East Hartford; CT,11
Ocala; FL,Hilton Head Island-Bluffton-Beaufort; SC,11
Ocala; FL,Hinesville; GA,12
Ocala; FL,Homosassa Springs; FL,375
Ocala; FL,Houston-The Woodlands-Sugar Land; TX,46
Ocala; FL,Indianapolis-Carmel-Anderson; IN,12
Ocala; FL,Jacksonville; FL,270
Ocala; FL,Jacksonville; NC,11
Ocala; FL,Johnson City; TN,11
Ocala; FL,Key West; FL,20
Ocala; FL,Killeen-Temple; TX,12
Ocala; FL,Lake City; FL,32
Ocala; FL,Lakeland-Winter Haven; FL,101
Ocala; FL,Las Vegas-Henderson-Paradise; NV,25
Ocala; FL,Los Angeles-Long Beach-Anaheim; CA,43
Ocala; FL,Louisville/Jefferson County; KY-IN,16
Ocala; FL,Macon; GA,11
Ocala; FL,Manchester-Nashua; NH,10
Ocala; FL,Memphis; TN-MS-AR,10
Ocala; FL,Miami-Fort Lauderdale-West Palm Beach; FL,580
Ocala; FL,Milwaukee-Waukesha-West Allis; WI,11
Ocala; FL,Minneapolis-St. Paul-Bloomington; MN-WI,10
Ocala; FL,Montgomery; AL,11
Ocala; FL,Myrtle Beach-Conway-North Myrtle Beach; SC-NC,12
Ocala; FL,Naples-Immokalee-Marco Island; FL,19
Ocala; FL,Nashville-Davidson--Murfreesboro--Franklin; TN,18
Ocala; FL,New Haven-Milford; CT,16
Ocala; FL,New York-Newark-Jersey City; NY-NJ-PA,174
Ocala; FL,North Port-Sarasota-Bradenton; FL,91
Ocala; FL,Okeechobee; FL,11
Ocala; FL,Orlando-Kissimmee-Sanford; FL,1108
Ocala; FL,Palatka; FL,65
Ocala; FL,Palm Bay-Melbourne-Titusville; FL,86
Ocala; FL,Panama City; FL,20
Ocala; FL,Pensacola-Ferry Pass-Brent; FL,37
Ocala; FL,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD,31
Ocala; FL,Phoenix-Mesa-Scottsdale; AZ,33
Ocala; FL,Pittsburgh; PA,16
Ocala; FL,Portland-South Portland; ME,10
Ocala; FL,Port St. Lucie; FL,66
Ocala; FL,Providence-Warwick; RI-MA,12
Ocala; FL,Punta Gorda; FL,17
Ocala; FL,Raleigh; NC,24
Ocala; FL,Richmond; VA,10
Ocala; FL,Riverside-San Bernardino-Ontario; CA,10
Ocala; FL,San Antonio-New Braunfels; TX,14
