source_city,target_city,Source,Target,latitude.x,longitude.x,aiportname.x,latitude.y,longitude.y,aiportname.y
Rankin Inlet_Canada,Yellowknife_Canada,YRT,YZF,62.811401,-92.115799,Rankin Inlet Airport,62.462799,-114.440002,Yellowknife Airport
Winnipeg_Canada,Rankin Inlet_Canada,YWG,YRT,49.91,-97.239899,Winnipeg / James Armstrong Richardson International Airport,62.811401,-92.115799,Rankin Inlet Airport
Whale Cove_Canada,Rankin Inlet_Canada,YXN,YRT,62.240002,-92.598099,Whale Cove Airport,62.811401,-92.115799,Rankin Inlet Airport
Ambler_US,Shungnak_US,ABL,SHG,67.1063,-157.856989,Ambler Airport,66.8881,-157.162003,Shungnak Airport
Bethel_US,Kasigluk_US,BET,KUK,60.7798,-161.837997,Bethel Airport,60.874401,-162.524002,Kasigluk Airport
Bethel_US,Toksook Bay_US,BET,OOK,60.7798,-161.837997,Bethel Airport,60.541401,-165.087006,Toksook Bay Airport
Crooked Creek_US,Sleetmute_US,CKD,SLQ,61.867778,-158.135,Crooked Creek Airport,61.7005,-157.166,Sleetmute Airport
Huslia_US,Koyukuk_US,HSL,KYU,65.697899,-156.350998,Huslia Airport,64.876099,-157.727005,Koyukuk Airport
Koyuk_US,Unalakleet_US,KKA,UNK,64.939499,-161.154007,Koyuk Alfred Adams Airport,63.888401,-160.798996,Unalakleet Airport
Kwigillingok_US,Bethel_US,KWK,BET,59.876499,-163.169005,Kwigillingok Airport,60.7798,-161.837997,Bethel Airport
Koyukuk_US,Galena_US,KYU,GAL,64.876099,-157.727005,Koyukuk Airport,64.736198,-156.936996,Edward G. Pitka Sr Airport
Marshall_US,Russian Mission_US,MLL,RSH,61.8643,-162.026001,Marshall Don Hunter Sr Airport,61.778885,-161.319458,Russian Mission Airport
Nightmute_US,Tununak_US,NME,TNK,60.471001,-164.701004,Nightmute Airport,60.575556,-165.271667,Tununak Airport
Kobuk_US,Ambler_US,OBU,ABL,66.9123,-156.897003,Kobuk Airport,67.1063,-157.856989,Ambler Airport
Kobuk_US,Kotzebue_US,OBU,OTZ,66.9123,-156.897003,Kobuk Airport,66.884697,-162.598999,Ralph Wien Memorial Airport
Kotzebue_US,Shungnak_US,OTZ,SHG,66.884697,-162.598999,Ralph Wien Memorial Airport,66.8881,-157.162003,Shungnak Airport
Russian Mission_US,Bethel_US,RSH,BET,61.778885,-161.319458,Russian Mission Airport,60.7798,-161.837997,Bethel Airport
Scammon Bay_US,Bethel_US,SCM,BET,61.845299,-165.570999,Scammon Bay Airport,60.7798,-161.837997,Bethel Airport
Shungnak_US,Kobuk_US,SHG,OBU,66.8881,-157.162003,Shungnak Airport,66.9123,-156.897003,Kobuk Airport
Sleetmute_US,Aniak_US,SLQ,ANI,61.7005,-157.166,Sleetmute Airport,61.5816,-159.542999,Aniak Airport
Stebbins_US,Unalakleet_US,WBB,UNK,63.515833,-162.278056,Stebbins Airport,63.888401,-160.798996,Unalakleet Airport
Willemstad_Netherlands Antilles,Oranjestad_Aruba,CUR,AUA,12.1889,-68.959801,Hato International Airport,12.5014,-70.015198,Queen Beatrix International Airport
Willemstad_Netherlands Antilles,Santo Domingo_Dominican Republic,CUR,SDQ,12.1889,-68.959801,Hato International Airport,18.429701,-69.6689,Las Américas International Airport
Santo Domingo_Dominican Republic,Philipsburg_Netherlands Antilles,SDQ,SXM,18.429701,-69.6689,Las Américas International Airport,18.041,-63.108898,Princess Juliana International Airport
Novy Urengoy_Russia,Yekaterinburg_Russia,NUX,SVX,66.069397,76.520302,Novy Urengoy Airport,56.743099,60.8027,Koltsovo Airport
Novosibirsk_Russia,Yekaterinburg_Russia,OVB,SVX,55.0126,82.650703,Tolmachevo Airport,56.743099,60.8027,Koltsovo Airport
Russian Mission_US,Aniak_US,RSH,ANI,61.778885,-161.319458,Russian Mission Airport,61.5816,-159.542999,Aniak Airport
Bangkok_Thailand,Seoul_South Korea,BKK,ICN,13.6811,100.747002,Suvarnabhumi Airport,37.469101,126.450996,Incheon International Airport
Chongqing_China,Phuket_Thailand,CKG,HKT,29.7192,106.641998,Chongqing Jiangbei International Airport,8.1132,98.316902,Phuket International Airport
Ambler_US,Kotzebue_US,ABL,OTZ,67.1063,-157.856989,Ambler Airport,66.884697,-162.598999,Ralph Wien Memorial Airport
Koyuk_US,Shaktoolik_US,KKA,SKK,64.939499,-161.154007,Koyuk Alfred Adams Airport,64.371101,-161.223999,Shaktoolik Airport
Kivalina_US,Kotzebue_US,KVL,OTZ,67.736198,-164.563004,Kivalina Airport,66.884697,-162.598999,Ralph Wien Memorial Airport
Kivalina_US,Point Hope_US,KVL,PHO,67.736198,-164.563004,Kivalina Airport,68.3488,-166.799,Point Hope Airport
Nome_US,Unalakleet_US,OME,UNK,64.512199,-165.445007,Nome Airport,63.888401,-160.798996,Unalakleet Airport
Nome_US,Stebbins_US,OME,WBB,64.512199,-165.445007,Nome Airport,63.515833,-162.278056,Stebbins Airport
Kotzebue_US,Point Hope_US,OTZ,PHO,66.884697,-162.598999,Ralph Wien Memorial Airport,68.3488,-166.799,Point Hope Airport
Shaktoolik_US,Nome_US,SKK,OME,64.371101,-161.223999,Shaktoolik Airport,64.512199,-165.445007,Nome Airport
Shaktoolik_US,Unalakleet_US,SKK,UNK,64.371101,-161.223999,Shaktoolik Airport,63.888401,-160.798996,Unalakleet Airport
Wales_US,Nome_US,WAA,OME,65.622593,-168.095,Wales Airport,64.512199,-165.445007,Nome Airport
Oranjestad_Aruba,Caracas_Venezuela,AUA,CCS,12.5014,-70.015198,Queen Beatrix International Airport,10.601194,-66.991222,Simón Bolívar International Airport
Oranjestad_Aruba,Miami_US,AUA,MIA,12.5014,-70.015198,Queen Beatrix International Airport,25.7932,-80.290604,Miami International Airport
Oranjestad_Aruba,Valencia_Venezuela,AUA,VLN,12.5014,-70.015198,Queen Beatrix International Airport,10.149733,-67.928398,Arturo Michelena International Airport
Zhengzhou_China,Kunming_China,CGO,KMG,34.519699,113.841003,Zhengzhou Xinzheng International Airport,25.101944,102.929167,Kunming Changshui International Airport
Chongqing_China,Kunming_China,CKG,KMG,29.7192,106.641998,Chongqing Jiangbei International Airport,25.101944,102.929167,Kunming Changshui International Airport
Chongqing_China,Lijiang_China,CKG,LJG,29.7192,106.641998,Chongqing Jiangbei International Airport,26.68,100.246002,Lijiang Airport
Changcha_China,Fuzhou_China,CSX,FOC,28.189199,113.220001,Changsha Huanghua International Airport,25.935101,119.663002,Fuzhou Changle International Airport
Changcha_China,Kunming_China,CSX,KMG,28.189199,113.220001,Changsha Huanghua International Airport,25.101944,102.929167,Kunming Changshui International Airport
Chengdu_China,Jiuzhaigou_China,CTU,JZH,30.578501,103.946999,Chengdu Shuangliu International Airport,32.853333,103.682222,Jiuzhai Huanglong Airport
Chengdu_China,Kunming_China,CTU,KMG,30.578501,103.946999,Chengdu Shuangliu International Airport,25.101944,102.929167,Kunming Changshui International Airport
Chengdu_China,Tianjin_China,CTU,TSN,30.578501,103.946999,Chengdu Shuangliu International Airport,39.124401,117.346001,Tianjin Binhai International Airport
Jinghonggasa_China,Kunming_China,JHG,KMG,21.9739,100.760002,Xishuangbanna Gasa Airport,25.101944,102.929167,Kunming Changshui International Airport
Kunming_China,Guiyang_China,KMG,KWE,25.101944,102.929167,Kunming Changshui International Airport,26.5385,106.801002,Longdongbao Airport
Kunming_China,Jinan_China,KMG,TNA,25.101944,102.929167,Kunming Changshui International Airport,36.857201,117.216003,Yaoqiang Airport
Kunming_China,Xi'an_China,KMG,XIY,25.101944,102.929167,Kunming Changshui International Airport,34.447102,108.751999,Xi'an Xianyang International Airport
Yangon_Burma,Singapore_Singapore,RGN,SIN,16.907301,96.133202,Yangon International Airport,1.35019,103.994003,Singapore Changi Airport
San Carlos De Bariloche_Argentina,Comodoro Rivadavia_Argentina,BRC,CRD,-41.151199,-71.157501,San Carlos De Bariloche Airport,-45.7853,-67.4655,General E. Mosconi Airport
Trelew_Argentina,San Carlos De Bariloche_Argentina,REL,BRC,-43.2105,-65.2703,Almirante Marco Andres Zar Airport,-41.151199,-71.157501,San Carlos De Bariloche Airport
Rio Gallegos_Argentina,Ushuaia_Argentina,RGL,USH,-51.6089,-69.3126,Piloto Civil N. Fernández Airport,-54.8433,-68.2958,Malvinas Argentinas Airport
Anaktuvuk Pass_US,Fairbanks_US,AKP,FAI,68.133598,-151.742996,Anaktuvuk Pass Airport,64.815102,-147.856003,Fairbanks International Airport
Bettles_US,Anaktuvuk Pass_US,BTT,AKP,66.913902,-151.529007,Bettles Airport,68.133598,-151.742996,Anaktuvuk Pass Airport
Fairbanks_US,Bettles_US,FAI,BTT,64.815102,-147.856003,Fairbanks International Airport,66.913902,-151.529007,Bettles Airport
Fairbanks_US,Galena_US,FAI,GAL,64.815102,-147.856003,Fairbanks International Airport,64.736198,-156.936996,Edward G. Pitka Sr Airport
Huslia_US,Hughes_US,HSL,HUS,65.697899,-156.350998,Huslia Airport,66.0411,-154.263001,Hughes Airport
Hughes_US,Fairbanks_US,HUS,FAI,66.0411,-154.263001,Hughes Airport,64.815102,-147.856003,Fairbanks International Airport
Koyukuk_US,Fairbanks_US,KYU,FAI,64.876099,-157.727005,Koyukuk Airport,64.815102,-147.856003,Fairbanks International Airport
Chongqing_China,Shanghai_China,CKG,PVG,29.7192,106.641998,Chongqing Jiangbei International Airport,31.1434,121.805,Shanghai Pudong International Airport
Chengdu_China,Shijiazhuang_China,CTU,SJW,30.578501,103.946999,Chengdu Shuangliu International Airport,38.280701,114.696999,Shijiazhuang Daguocun International Airport
Dalian_China,Hangzhou_China,DLC,HGH,38.965698,121.539001,Zhoushuizi Airport,30.2295,120.433998,Hangzhou Xiaoshan International Airport
Kunming_China,Shanghai_China,KMG,PVG,25.101944,102.929167,Kunming Changshui International Airport,31.1434,121.805,Shanghai Pudong International Airport
Guilin_China,Shijiazhuang_China,KWL,SJW,25.2181,110.039001,Guilin Liangjiang International Airport,38.280701,114.696999,Shijiazhuang Daguocun International Airport
Mianyang_China,Shanghai_China,MIG,SHA,31.428101,104.740997,Mianyang Airport,31.197901,121.335999,Shanghai Hongqiao International Airport
Urumqi_China,Xi'an_China,URC,XIY,43.907101,87.474197,Ürümqi Diwopu International Airport,34.447102,108.751999,Xi'an Xianyang International Airport
Jeddah_Saudi Arabia,N'djamena_Chad,JED,NDJ,21.6796,39.156502,King Abdulaziz International Airport,12.1337,15.034,N'Djamena International Airport
Calgary_Canada,Edmonton_Canada,YYC,YEG,51.113899,-114.019997,Calgary International Airport,53.3097,-113.580002,Edmonton International Airport
Oranjestad_Aruba,Maracaibo_Venezuela,AUA,MAR,12.5014,-70.015198,Queen Beatrix International Airport,10.558208,-71.727859,La Chinita International Airport
Caracas_Venezuela,Willemstad_Netherlands Antilles,CCS,CUR,10.601194,-66.991222,Simón Bolívar International Airport,12.1889,-68.959801,Hato International Airport
Ahmedabad_India,Mumbai_India,AMD,BOM,23.0772,72.634697,Sardar Vallabhbhai Patel International Airport,19.088699,72.867897,Chhatrapati Shivaji International Airport
Ahmedabad_India,Delhi_India,AMD,DEL,23.0772,72.634697,Sardar Vallabhbhai Patel International Airport,28.5665,77.103104,Indira Gandhi International Airport
Bangkok_Thailand,Delhi_India,BKK,DEL,13.6811,100.747002,Suvarnabhumi Airport,28.5665,77.103104,Indira Gandhi International Airport
Bangalore_India,Mumbai_India,BLR,BOM,13.1979,77.706299,Kempegowda International Airport,19.088699,72.867897,Chhatrapati Shivaji International Airport
Bangalore_India,Kolkata_India,BLR,CCU,13.1979,77.706299,Kempegowda International Airport,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport
Bangalore_India,Kochi_India,BLR,COK,13.1979,77.706299,Kempegowda International Airport,10.152,76.401901,Cochin International Airport
Bangalore_India,Delhi_India,BLR,DEL,13.1979,77.706299,Kempegowda International Airport,28.5665,77.103104,Indira Gandhi International Airport
Bangalore_India,Goa_India,BLR,GOI,13.1979,77.706299,Kempegowda International Airport,15.3808,73.831398,Dabolim Airport
Bangalore_India,Hyderabad_India,BLR,HYD,13.1979,77.706299,Kempegowda International Airport,17.231318,78.429855,Rajiv Gandhi International Airport
Bangalore_India,Madras_India,BLR,MAA,13.1979,77.706299,Kempegowda International Airport,12.990005,80.169296,Chennai International Airport
Bangalore_India,Pune_India,BLR,PNQ,13.1979,77.706299,Kempegowda International Airport,18.5821,73.919701,Pune Airport
Bangalore_India,Trivandrum_India,BLR,TRV,13.1979,77.706299,Kempegowda International Airport,8.48212,76.920097,Trivandrum International Airport
Bangalore_India,Vishakhapatnam_India,BLR,VTZ,13.1979,77.706299,Kempegowda International Airport,17.721201,83.224503,Vishakhapatnam Airport
Mumbai_India,Kolkata_India,BOM,CCU,19.088699,72.867897,Chhatrapati Shivaji International Airport,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport
Mumbai_India,Coimbatore_India,BOM,CJB,19.088699,72.867897,Chhatrapati Shivaji International Airport,11.03,77.043404,Coimbatore International Airport
Mumbai_India,Kochi_India,BOM,COK,19.088699,72.867897,Chhatrapati Shivaji International Airport,10.152,76.401901,Cochin International Airport
Mumbai_India,Delhi_India,BOM,DEL,19.088699,72.867897,Chhatrapati Shivaji International Airport,28.5665,77.103104,Indira Gandhi International Airport
Mumbai_India,Dubai_United Arab Emirates,BOM,DXB,19.088699,72.867897,Chhatrapati Shivaji International Airport,25.2528,55.364399,Dubai International Airport
Mumbai_India,Goa_India,BOM,GOI,19.088699,72.867897,Chhatrapati Shivaji International Airport,15.3808,73.831398,Dabolim Airport
Mumbai_India,Hyderabad_India,BOM,HYD,19.088699,72.867897,Chhatrapati Shivaji International Airport,17.231318,78.429855,Rajiv Gandhi International Airport
Mumbai_India,Indore_India,BOM,IDR,19.088699,72.867897,Chhatrapati Shivaji International Airport,22.7218,75.801102,Devi Ahilyabai Holkar Airport
Mumbai_India,Jaipur_India,BOM,JAI,19.088699,72.867897,Chhatrapati Shivaji International Airport,26.8242,75.812202,Jaipur International Airport
Mumbai_India,Madras_India,BOM,MAA,19.088699,72.867897,Chhatrapati Shivaji International Airport,12.990005,80.169296,Chennai International Airport
Mumbai_India,Muscat_Oman,BOM,MCT,19.088699,72.867897,Chhatrapati Shivaji International Airport,23.5933,58.284401,Muscat International Airport
Mumbai_India,Nagpur_India,BOM,NAG,19.088699,72.867897,Chhatrapati Shivaji International Airport,21.092199,79.047203,Dr. Babasaheb Ambedkar International Airport
Mumbai_India,Trivandrum_India,BOM,TRV,19.088699,72.867897,Chhatrapati Shivaji International Airport,8.48212,76.920097,Trivandrum International Airport
Kolkata_India,Dhaka_Bangladesh,CCU,DAC,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport,23.843347,90.397783,Hazrat Shahjalal International Airport
Kolkata_India,Delhi_India,CCU,DEL,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport,28.5665,77.103104,Indira Gandhi International Airport
Kolkata_India,Guwahati_India,CCU,GAU,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport,26.1061,91.585899,Lokpriya Gopinath Bordoloi International Airport
Kolkata_India,Baghdogra_India,CCU,IXB,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport,26.6812,88.328598,Bagdogra Airport
Kolkata_India,Ranchi_India,CCU,IXR,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport,23.314301,85.321701,Birsa Munda Airport
Kolkata_India,Patina_India,CCU,PAT,22.654699,88.446701,Netaji Subhash Chandra Bose International Airport,25.591299,85.087997,Lok Nayak Jayaprakash Airport
Coimbatore_India,Madras_India,CJB,MAA,11.03,77.043404,Coimbatore International Airport,12.990005,80.169296,Chennai International Airport
Kochi_India,Madras_India,COK,MAA,10.152,76.401901,Cochin International Airport,12.990005,80.169296,Chennai International Airport
Delhi_India,Dubai_United Arab Emirates,DEL,DXB,28.5665,77.103104,Indira Gandhi International Airport,25.2528,55.364399,Dubai International Airport
Delhi_India,Guwahati_India,DEL,GAU,28.5665,77.103104,Indira Gandhi International Airport,26.1061,91.585899,Lokpriya Gopinath Bordoloi International Airport
Delhi_India,Hyderabad_India,DEL,HYD,28.5665,77.103104,Indira Gandhi International Airport,17.231318,78.429855,Rajiv Gandhi International Airport
Delhi_India,Indore_India,DEL,IDR,28.5665,77.103104,Indira Gandhi International Airport,22.7218,75.801102,Devi Ahilyabai Holkar Airport
Delhi_India,Baghdogra_India,DEL,IXB,28.5665,77.103104,Indira Gandhi International Airport,26.6812,88.328598,Bagdogra Airport
Delhi_India,Ranchi_India,DEL,IXR,28.5665,77.103104,Indira Gandhi International Airport,23.314301,85.321701,Birsa Munda Airport
Delhi_India,Kathmandu_Nepal,DEL,KTM,28.5665,77.103104,Indira Gandhi International Airport,27.6966,85.3591,Tribhuvan International Airport
Delhi_India,Madras_India,DEL,MAA,28.5665,77.103104,Indira Gandhi International Airport,12.990005,80.169296,Chennai International Airport
Delhi_India,Patina_India,DEL,PAT,28.5665,77.103104,Indira Gandhi International Airport,25.591299,85.087997,Lok Nayak Jayaprakash Airport
Delhi_India,Pune_India,DEL,PNQ,28.5665,77.103104,Indira Gandhi International Airport,18.5821,73.919701,Pune Airport
Delhi_India,Raipur_India,DEL,RPR,28.5665,77.103104,Indira Gandhi International Airport,21.180401,81.7388,Raipur Airport
Delhi_India,Srinagar_India,DEL,SXR,28.5665,77.103104,Indira Gandhi International Airport,33.987099,74.7742,Sheikh ul Alam Airport
Delhi_India,Varanasi_India,DEL,VNS,28.5665,77.103104,Indira Gandhi International Airport,25.4524,82.859299,Lal Bahadur Shastri Airport
Mohanbari_India,Guwahati_India,DIB,GAU,27.4839,95.016899,Dibrugarh Airport,26.1061,91.585899,Lokpriya Gopinath Bordoloi International Airport
Hyderabad_India,Madras_India,HYD,MAA,17.231318,78.429855,Rajiv Gandhi International Airport,12.990005,80.169296,Chennai International Airport
Hyderabad_India,Pune_India,HYD,PNQ,17.231318,78.429855,Rajiv Gandhi International Airport,18.5821,73.919701,Pune Airport
Madras_India,Singapore_Singapore,MAA,SIN,12.990005,80.169296,Chennai International Airport,1.35019,103.994003,Singapore Changi Airport
Raipur_India,Bhopal_India,RPR,BHO,21.180401,81.7388,Raipur Airport,23.2875,77.337402,Raja Bhoj International Airport
Duesseldorf_Germany,Heraklion_Greece,DUS,HER,51.289501,6.76678,Düsseldorf Airport,35.339699,25.1803,Heraklion International Nikos Kazantzakis Airport
Duesseldorf_Germany,Thessaloniki_Greece,DUS,SKG,51.289501,6.76678,Düsseldorf Airport,40.519699,22.9709,Thessaloniki Macedonia International Airport
Hannover_Germany,Thessaloniki_Greece,HAJ,SKG,52.461102,9.68508,Hannover Airport,40.519699,22.9709,Thessaloniki Macedonia International Airport
Heraklion_Greece,Berlin_Germany,HER,TXL,35.339699,25.1803,Heraklion International Nikos Kazantzakis Airport,52.5597,13.2877,Berlin-Tegel Airport
Thessaloniki_Greece,Stuttgart_Germany,SKG,STR,40.519699,22.9709,Thessaloniki Macedonia International Airport,48.689899,9.22196,Stuttgart Airport
Tbilisi_Georgia,Tel-aviv_Israel,TBS,TLV,41.669201,44.9547,Tbilisi International Airport,32.011398,34.8867,Ben Gurion International Airport
Athens_Greece,London_United Kingdom,ATH,LHR,37.936401,23.9445,Eleftherios Venizelos International Airport,51.4706,-0.461941,London Heathrow Airport
Athens_Greece,Philadelphia_US,ATH,PHL,37.936401,23.9445,Eleftherios Venizelos International Airport,39.871899,-75.241096,Philadelphia International Airport
Banjul_Gambia,Dakar_Senegal,BJL,DKR,13.338,-16.652201,Banjul International Airport,14.7397,-17.4902,Léopold Sédar Senghor International Airport
Mumbai_India,London_United Kingdom,BOM,LHR,19.088699,72.867897,Chhatrapati Shivaji International Airport,51.4706,-0.461941,London Heathrow Airport
Charlotte_US,Charleston_US,CLT,CRW,35.214001,-80.9431,Charlotte Douglas International Airport,38.3731,-81.593201,Yeager Airport
Charlotte_US,Portland_US,CLT,PWM,35.214001,-80.9431,Charlotte Douglas International Airport,43.646198,-70.309303,Portland International Jetport Airport
Willemstad_Netherlands Antilles,Miami_US,CUR,MIA,12.1889,-68.959801,Hato International Airport,25.7932,-80.290604,Miami International Airport
Washington_US,Charleston_US,DCA,CRW,38.8521,-77.037697,Ronald Reagan Washington National Airport,38.3731,-81.593201,Yeager Airport
Washington_US,Portland_US,DCA,PWM,38.8521,-77.037697,Ronald Reagan Washington National Airport,43.646198,-70.309303,Portland International Jetport Airport
Delhi_India,London_United Kingdom,DEL,LHR,28.5665,77.103104,Indira Gandhi International Airport,51.4706,-0.461941,London Heathrow Airport
Dallas-Fort Worth_US,Brisbane_Australia,DFW,BNE,32.896801,-97.038002,Dallas Fort Worth International Airport,-27.384199,153.117004,Brisbane International Airport
Dallas-Fort Worth_US,Charleston_US,DFW,CRW,32.896801,-97.038002,Dallas Fort Worth International Airport,38.3731,-81.593201,Yeager Airport
Dallas-Fort Worth_US,Buenos Aires_Argentina,DFW,EZE,32.896801,-97.038002,Dallas Fort Worth International Airport,-34.8222,-58.5358,Ministro Pistarini International Airport
Dallas-Fort Worth_US,Springfield_US,DFW,SPI,32.896801,-97.038002,Dallas Fort Worth International Airport,39.844101,-89.677902,Abraham Lincoln Capital Airport
Tortola_British Virgin Islands,San Juan_Puerto Rico,EIS,SJU,18.444799,-64.542999,Terrance B. Lettsome International Airport,18.4394,-66.001801,Luis Munoz Marin International Airport
Buenos Aires_Argentina,New York_US,EZE,JFK,-34.8222,-58.5358,Ministro Pistarini International Airport,40.639801,-73.7789,John F Kennedy International Airport
Buenos Aires_Argentina,Miami_US,EZE,MIA,-34.8222,-58.5358,Ministro Pistarini International Airport,25.7932,-80.290604,Miami International Airport
Guayaquil_Ecuador,Quito_Ecuador,GYE,UIO,-2.15742,-79.883598,José Joaquín de Olmedo International Airport,-0.129167,-78.3575,Mariscal Sucre International Airport
Hamburg_Germany,London_United Kingdom,HAM,LHR,53.630402,9.98823,Hamburg Airport,51.4706,-0.461941,London Heathrow Airport
Seoul_South Korea,Tokyo_Japan,ICN,NRT,37.469101,126.450996,Incheon International Airport,35.764702,140.386002,Narita International Airport
New York_US,London_United Kingdom,JFK,LCY,40.639801,-73.7789,John F Kennedy International Airport,51.505299,0.055278,London City Airport
Kuala Lumpur_Malaysia,Singapore_Singapore,KUL,SIN,2.74558,101.709999,Kuala Lumpur International Airport,1.35019,103.994003,Singapore Changi Airport
Las Vegas_US,Los Angeles_US,LAS,LAX,36.080101,-115.152,McCarran International Airport,33.942501,-118.407997,Los Angeles International Airport
London_United Kingdom,Stuttgart_Germany,LHR,STR,51.4706,-0.461941,London Heathrow Airport,48.689899,9.22196,Stuttgart Airport
London_United Kingdom,Berlin_Germany,LHR,TXL,51.4706,-0.461941,London Heathrow Airport,52.5597,13.2877,Berlin-Tegel Airport
Liberia_Costa Rica,San Jose_Costa Rica,LIR,SJO,10.5933,-85.544403,Daniel Oduber Quiros International Airport,9.99386,-84.208801,Juan Santamaria International Airport
Mexico City_Mexico,Miami_US,MEX,MIA,19.4363,-99.072098,Licenciado Benito Juarez International Airport,25.7932,-80.290604,Miami International Airport
Miami_US,Curitiba_Brazil,MIA,CWB,25.7932,-80.290604,Miami International Airport,-25.5285,-49.1758,Afonso Pena Airport
Miami_US,La Paz_Bolivia,MIA,LPB,25.7932,-80.290604,Miami International Airport,-16.5133,-68.192299,El Alto International Airport
Miami_US,Punta Cana_Dominican Republic,MIA,PUJ,25.7932,-80.290604,Miami International Airport,18.5674,-68.363403,Punta Cana International Airport
Philadelphia_US,Portland_US,PHL,PWM,39.871899,-75.241096,Philadelphia International Airport,43.646198,-70.309303,Portland International Jetport Airport
Porto Alegre_Brazil,Miami_US,POA,MIA,-29.9944,-51.171398,Salgado Filho Airport,25.7932,-80.290604,Miami International Airport
Sydney_Australia,Dallas-Fort Worth_US,SYD,DFW,-33.946098,151.177002,Sydney Kingsford Smith International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Santa Cruz_Bolivia,Miami_US,VVI,MIA,-17.6448,-63.135399,Viru Viru International Airport,25.7932,-80.290604,Miami International Airport
Malaga_Spain,Stuttgart_Germany,AGP,STR,36.6749,-4.49911,Málaga Airport,48.689899,9.22196,Stuttgart Airport
Malaga_Spain,Berlin_Germany,AGP,TXL,36.6749,-4.49911,Málaga Airport,52.5597,13.2877,Berlin-Tegel Airport
Abu Dhabi_United Arab Emirates,Duesseldorf_Germany,AUH,DUS,24.433001,54.6511,Abu Dhabi International Airport,51.289501,6.76678,Düsseldorf Airport
Antalya_Turkey,Cologne_Germany,AYT,CGN,36.898701,30.800501,Antalya International Airport,50.865898,7.14274,Cologne Bonn Airport
Barcelona_Spain,Duesseldorf_Germany,BCN,DUS,41.2971,2.07846,Barcelona International Airport,51.289501,6.76678,Düsseldorf Airport
Belgrade_Serbia,Stuttgart_Germany,BEG,STR,44.818401,20.309099,Belgrade Nikola Tesla Airport,48.689899,9.22196,Stuttgart Airport
Mulhouse_France,London_United Kingdom,BSL,LHR,47.59,7.529167,EuroAirport Basel-Mulhouse-Freiburg Airport,51.4706,-0.461941,London Heathrow Airport
Cagliari_Italy,Duesseldorf_Germany,CAG,DUS,39.251499,9.05428,Cagliari Elmas Airport,51.289501,6.76678,Düsseldorf Airport
Kerkyra/corfu_Greece,Cologne_Germany,CFU,CGN,39.601898,19.911699,Ioannis Kapodistrias International Airport,50.865898,7.14274,Cologne Bonn Airport
Cologne_Germany,Calvi_France,CGN,CLY,50.865898,7.14274,Cologne Bonn Airport,42.524444,8.793056,Calvi-Sainte-Catherine Airport
Cologne_Germany,Ibiza_Spain,CGN,IBZ,50.865898,7.14274,Cologne Bonn Airport,38.872898,1.37312,Ibiza Airport
Cologne_Germany,Kos_Greece,CGN,KGS,50.865898,7.14274,Cologne Bonn Airport,36.793301,27.0917,Kos Airport
Cologne_Germany,Gran Canaria_Spain,CGN,LPA,50.865898,7.14274,Cologne Bonn Airport,27.9319,-15.3866,Gran Canaria Airport
Cologne_Germany,Olbia_Italy,CGN,OLB,50.865898,7.14274,Cologne Bonn Airport,40.898701,9.51763,Olbia Costa Smeralda Airport
Cologne_Germany,Palma de Mallorca_Spain,CGN,PMI,50.865898,7.14274,Cologne Bonn Airport,39.551701,2.73881,Palma De Mallorca Airport
Cologne_Germany,Istanbul_Turkey,CGN,SAW,50.865898,7.14274,Cologne Bonn Airport,40.898602,29.3092,Sabiha Gökçen International Airport
Cologne_Germany,Berlin_Germany,CGN,TXL,50.865898,7.14274,Cologne Bonn Airport,52.5597,13.2877,Berlin-Tegel Airport
Catania_Italy,Duesseldorf_Germany,CTA,DUS,37.466801,15.0664,Catania-Fontanarossa Airport,51.289501,6.76678,Düsseldorf Airport
Catania_Italy,Stuttgart_Germany,CTA,STR,37.466801,15.0664,Catania-Fontanarossa Airport,48.689899,9.22196,Stuttgart Airport
Catania_Italy,Berlin_Germany,CTA,TXL,37.466801,15.0664,Catania-Fontanarossa Airport,52.5597,13.2877,Berlin-Tegel Airport
Dallas-Fort Worth_US,Frankfurt_Germany,DFW,FRA,32.896801,-97.038002,Dallas Fort Worth International Airport,50.033333,8.570556,Frankfurt am Main Airport
Dresden_Germany,Duesseldorf_Germany,DRS,DUS,51.132801,13.7672,Dresden Airport,51.289501,6.76678,Düsseldorf Airport
Dortmund_Germany,Palma de Mallorca_Spain,DTM,PMI,51.518299,7.61224,Dortmund Airport,39.551701,2.73881,Palma De Mallorca Airport
Duesseldorf_Germany,Ibiza_Spain,DUS,IBZ,51.289501,6.76678,Düsseldorf Airport,38.872898,1.37312,Ibiza Airport
Duesseldorf_Germany,New York_US,DUS,JFK,51.289501,6.76678,Düsseldorf Airport,40.639801,-73.7789,John F Kennedy International Airport
